PROLIFIC_PID,story,summary,game,words
5c35fd4c7ab36100015c096e,aid,I feel that James should keep all the money for himself. Mark hadn't been selected to receive any so propbaly didnt meet the criteria for the money allocation.,ug,28
69e73d268539252f212c204e,bonus,"Steve should split the bonus between him and max as he did help the team to win.
And it will make max feel like he's is in a team.",ug,29
664e129e1939c97a18625d36,aid,I think James should keep it all himself. It would have been all his if he didn't run into Mark. He needs it ,ug,23
5fe90f1a6a365785d7cb440b,bonus,"That you and Max got a performance bonus for exceeding their sales target, and now it is up to you to keep it or split it up between you and max I could keep it or split it the final decision is mine to make,",ug,45
66e4942b5e367063e3a707b5,aid,"James was having a tough time, financially. He applied for government assistance months ago and received an email stating he would receive the full amount. He learned an acquaintance, Mark, had also applied but was denied. James is trying to decide whether to help Mark by giving him some of the money or keep all of it for himself.",ug,59
69a6d28f36086fcc175f5329,bonus,"Steve and his team were awarded a performance bonus for exceeding their sales target, and Steve worked hard on the project. His boss gave him a bonus and discretion on how to distribute it to his teammate Max, who contributed significantly to the project. ",ug,44
594c02b62894240001dc27b9,bonus,"Team Leader Steve receives a bonus as his team has exceeded their sales target. The director tells Steve he may share part of the bonus with his teammate Max if he wishes. Steve is contemplating doing so, due to Max's contributions resulting in the award due to the success of the team, or keeping the full amount for himself.",ug,59
62fb7acaf60ed51dd71d3bfb,aid,"James struggled financially, he received an email from the government with financial aid. 
James went to collect the financial aid and saw his neighbour who had not been selected. 
James had to decided whether to keep the money all to himself or share it with Mark. ",ug,46
69e72a81c1183c5f97177048,aid,"James after being selected for government financial assistance, while his neighbor who is also struggling did not receive the same assistance. James now faces a moral dilemma whether to keep the funds that he received or share it with his neighbor. James must decide if he should prioritise his own financial needs or help his acquaintance. ",ug,56
67b6588fd1d888178ffe6e4c,bonus,"Steve and his work team have worked hard and exceeded their target. They have received a bonus for doing so. Steve's boss has said that he can decide whether to keep the full allocation or give a portion to Max, who also worked very hard.",ug,45
69e6fd60f5cb43003cc0fc2e,aid,"James is going through financial struggles.  He was finally approved for assistance, but feels bad about the fact his neighbor was not.  He is struggling with deciding whether or not to help Mark. The story asks me to answer the questions, but the question does not, so I will leave it at this. ",ug,53
5e987098f1bb6707dca13f5b,bonus,"Steve found out that his team had received a bonus for exceeding their sales target, and that he can keep the entire bonus to himself. He now has to decide if he wants to share any bonus with Max, who was also important in surpassing their goals.",ug,47
69e0fdfc36c84a8dce363dce,aid,"James was struggling financially and had applied for government welfare benefits months ago and one morning he received a text that he had been approved for assistance. He found that his neighbor, Mark, was struggling as well, but was denied, and is now facing the decision of helping him with some of his benefits he was just approved for or not. ",ug,61
61100c9dd41f288cd60f6415,aid,James received a government fund and struggled with the moral decision on whether to help his neighbour who also applied but didn't receive the fund.,ug,25
5c6f2e7632cb70000169b490,aid,"James will be receiving government assistance and a guy he knows, will not. He's thinking if he should share.",ug,19
60bfa45e4b4c6f448676b18e,aid,"James has come into some money and is undecided on whether he should split the money with his neighbour or not. They are both struggling for money, but James really needs the funds.",ug,33
60a922062b641ec3e81b9f7d,aid,"james was struggling with money, he received some unexpected news for financial assistance. he found out his neighbour didnt get the same help. decision does he help mark or not",ug,30
69e7411b3fa71f5d2f21a98c,bonus,I would pay Max about 20 percent of the bonus and never tell anyone how much the bonus actually was.,ug,20
66042d69e26a9120236ffb4f,bonus,"For several weeks, Steve prepared to perfect his sales presentation with the goal of exceeding expectations and thereby earning a bonus. He finally succeeded in surpassing the sales target and, consequently, securing the bonus. The director called him in and explained that, as the team leader, he had the authority to decide whether to keep the entire bonus for himself or share a portion of it with his colleague, Max—who had also contributed enormously to the team's success.",ug,78
665a220c9a0ccaf12af204a3,bonus,"Steve's team at work was awarded a bonus for hitting their targets, with Steve being given the entire bonus amount for being the team leader. Steve now has the choice to either split the bonus and share it with his team member Max, or to keep the full amount to himself. Steve had worked long hours and put a lot of effort into hitting his targets, but Max had also made a significant contribution to the team. What should Steve do?",ug,81
697aba93f52685fb771d03a6,aid,James and Mark were neighbors and both struggling financially.  Both had applied for financial assistance with a government agency unbeknown to the other.  James was approved for the assistance but Mark wasn't selected.  Now James is faced with a decision of should he give some of his assistance to Mark or keep it all to himself.  James really needed the money and Mark was just an aquaintance.,ug,67
614e5092e08a3a2d3204ffd2,bonus,He should very evenly distribute the reward because they all played a part in the finalized project,ug,17
5d59a10aa17f570017307126,bonus,"Steve should make an allocation of some kind to Max. The split should depend on what proportion of the work each did but with a weighting towards Steve based on being senior and carrying responsibility for the result, good or bad.
A fair split might also be based on comparative pay rates.",ug,52
5a62207c13898300014b1fbb,aid,"This is a story about James and Mark. They are both struggling financially and both apply for a grant to help them with funds. James was awarded the full amount of money he asked for. On the way back from getting the funds he finds out his neighbor Mark had also asked for financial aid, but did not get any. James then needs to decide if he should keep all the money himself, especially as he needs it, or if he should give some of it to Mark. ",ug,88
56ffd10b18705800099d0416,aid,"James was going through financial difficulty and qualified for some assistance. However, he found out that Mark, who was also have difficulty, did not quality, and was unsure if he should split this assistance with him.",ug,36
58a714ba27c3bb00014e780c,aid,"A man called James has to decide if he wishes to keep money offered from a government agency to himself, or share it with a neighbour called Mark. Both men are struggling but James does not know if he should help as he needs the money and he does not know Mark well. ",ug,53
5f68c02bfe85b202e0f00cc7,aid,James is having a difficult time financially. He is offered welfare payment from the government. When he goes to collect it he meets his neighbor who is in a similar situation. James feels he has a dilemma over whether to offer money to his neighbor.,ug,45
5efe1b0ea838402e11dd80bf,bonus,"Steve needs to make a decision about whether he keeps a full bonus amount for himself, or whether he splits it wiht another colleague, Max, who made a significant contribution to the team, and therefore why the bonus was awarded",ug,40
67e6e99634be5e57bbd2553f,bonus,"Steve and his teammate Max did a good job and they were awarded a bonus. However, Steve has been left with the decision on whether to split the bonus with Max or keep it to himself.",ug,36
697e1f96149331a0449726bb,aid,"James faces a dilemma of sharing the money he received from the government welfare agency with his neighbor Mark, who did not receive any money despite also applying to the same agency.",ug,32
5b94f41ec168f80001104730,aid,"James received an unexpected email saying that he has been selected for financial assistance that he had applied for, and that his acquaintance Mark had not even though he had applied as well. James is deciding to keep all the money or give some to Mark.",ug,46
698a2bb3a5e95703e36d82e7,bonus,"After his team exceeded their sales target, Steve, the team leader, was awarded the full performance bonus but was told he could share some of it with his teammate Max. He now must decide whether to keep the entire bonus or give a portion to Max, who also contributed significantly to the team’s success.",ug,54
5c6099f292e37d00012f484b,bonus,"Steve and Max worked hard, exceeding there sales target. They recieve a bonus for this. Steve is team leader, so all the bonus is given to him. Steve chooses whether or not to share the bonus. ",ug,36
5e661efb1b2aa7390f83923f,aid,Two men from the same neighborhood applied for some money from the government. Only one of the men was successful but wasnt sure whether he should share the money with the unsuccesful neighbor.,ug,33
652158a02fbaf9ea24ed6c49,bonus,After weeks of work Steve was giving a performance bonus for the work the steve and max done. He could keep it all to himself or share some with max,ug,30
609d4a2036236fb66efd787e,bonus,"Steve has been allocated a bonus for performance against a sales target. He is tasked with deciding whether to allocate some of the bonus to a colleague, Max, or keep it all for himself.",ug,34
5ecedba16524362ea859455a,aid,"James was awarded a windfall, his neighbour in a similar circumstance wasn't. He had to decide whether or not to help his neighbour Mark...
",ug,24
67255b7d44e290655c0ed3cf,aid,It would be prudent for James to share some with mark as he was also struggling but he was under no obligation to do so whatsoever,ug,26
63eaae9ee1256094c6a221cc,bonus,Steve has put a lot of work into achieving the company's sales target and hears he will receive a performance bonus for doing so. He is the team leader and could keep the whole bonus or choose to share it with his team,ug,43
696162a8985493d1c420df42,bonus,"Steve and Max worked for a sales team that received a bonus for hitting the sales target. Steve is the leader and was told that he can keep the full bonus or he could give some to Max, and he is having a hard time making the decision.",ug,48
5c27963dc6a1210001b72daf,bonus,"Steve, the team leader, and his team have worked hard and received a bonus for exceeding their sales target. The director has allocated the bonus to Steve, who must decide whether to share it with his colleague Max or not. ",ug,40
69d44491000baa4a10fc3fec,aid,James received an email from the government stating he was eligible for financial assistance. He came across one of his neighbors who had also applied for financial assistance but was not selected to receive any leaving James to face whether he should help his neighbor or not with the help he would be receiving.,ug,54
5d64dab1f1c6780001fff01e,aid,"two people applied for finacial help and only one got it , the one who got the money is now thinking of giving some to the other who got nothing ",ug,30
5ed98653f05e67538143d6f3,bonus,"He should give half of the bonus to max in my opinion. Max made a significant contribution to the teams success, therefor it would be correct to assume that without Max they would not have exceeded their sales target.",ug,39
5efb79846ed89a0e53051c30,bonus,Steve's team was given a performance bonus for going above their sale's target at work and he conflicted over whether to keep the full bonus for himself based on what his director has said or whether to give some to Max who really helped contribute to the team effort.,ug,49
6155f2c84aedcacc95fb188d,aid,James needs financial help so applies for help from the Government. He is successful and goes to collect his money but meets his neighbour who unfortuantely hasn't recieved any financial help. Should James share his money?,ug,36
69e6a8faaf4b2747195f6542,bonus,Steve was awarded a bonus due to the fact his team succeeded at passing their sales target. The full bonus was given to him and he now has to decide whether to share it or keep it to himself.,ug,39
5e1264102b12bd8d614e5bcd,bonus,"Steve's team was awarded a performance bonus for exceeding their sales target. The director offered Steve the full reward, as team leader, but said he may choose to allocate a portion to his teammate Max. But the decision was Steve's.",ug,40
609f528fba531c5195b6cd4e,aid,"It starts off with James struggling financially, and unexpectedly he receives an email for financial assistances that will help cover expenses. However, James finds out his neighbor had also applied for the financial assistances, but the neighbor was not selected. ",ug,40
60a8fe072e5aace42a34564c,aid,"James, currently facing financial difficulties, learns he’s been awarded a financial aid award. He goes to the institution to claim the monies, he has a conversation with a neighbour, Mark, who also applied for the award. James learns that Mark didn’t receive the benefit. He is not sure wether he should help Mark out with his cash problem.",ug,58
68a6dc664cd3d2a30d5b5a24,bonus,Steve is personally given the team's full bonus. He must decide whether to accept it all for himself or share some of the allocation to his team mate Max who also contributed to the team's success,ug,36
6154463474d88dfc259ef4b8,aid,"James, during a time when he was struggling financially, received news of financial assistance from a government welfare agency. On attending the agency he noticed his neighbour in attendance but whom had been refused the same assistance and as a result James psychologically struggled with whether he should keep this money to himself or share it, even though he really needed it.",ug,62
5d67ed161976cc0019cc8a10,bonus,"After a lengthy project Steve was told by his manager that he would be awarded a performance bonus.  The manager said it was up to Steve if he kept all the bonus or shared with Max, Steve's teamate.",ug,38
59b3f5a89f80a10001e82635,aid,"James has been offered financial assistance. He is considering whether or not to share the money with Mark, who he does not know well.",ug,24
58c4ff360f0c150001ed45a4,aid,james was struggling with no money until he was offered financial aid. he went to collect and found a friend who hadnt  so he needed to decide if he wanted to share.,ug,32
69e6a805a61cd71631faa730,aid,"Two neighbours who are struggling financially applied for welfare support from government, one received support, the other did not. The individual who was accept is now struggling to decide if he should offer the neighbour support, however is conflicted in this matter as he is really struggling and needs the money and support too. ",ug,54
668e87c30787c4cfc12b2ccf,aid,James was having financial issues but received help from the government. He's also found out his neighbour applied but didn't get any help. Hes unsure of he should share with his neighbour.,ug,32
69ceab0011e0915b423dbf58,bonus,Steve was given a bonus and its up to Steve if he wants to share his bonus with his other coworker Max because Max also put in hard work and effort into the job.,ug,34
6983a3793e0e14ce3517e6a5,bonus,It is only fair that Max receives a portion of the bonus since he made a significant contribution to the team's success. A fair amount of the bonus would be a 50/50 split between Steve and Max.,ug,37
664b8bef90cdb799d4c4c35d,bonus,"Steve's sales team exceeded their sales target, and they received a performance bonus as a result. However, the director allocated the full bonus to Steven and stated that Steve could give a portion to his teammate, Max, if he chose to do so. ",ug,43
676085142db19d59550c5723,bonus,Steve was given a bonus at work for exceeding the sales target. Max was a part of the team and made large contributions to the team's success. Steve has to decide whether to share the bonus as his boss only allocated it to him.,ug,44
64aff8a2c8ddc83286a349c3,aid,"James experienced financial hardship but found out he'd been approved for money from a government program he'd applied for months ago.  He sees his neighbor at the agency who was turned down for the same program, and wonders if he should keep all the money to himself or share with Mark. ",ug,51
660d55d001f4fd64aeadd502,bonus,Steve's team earned a bonus at work. The director said that Steve would get the full bonus as team leader but he could give some to his colleague Max.,ug,29
60c5148fa30fdc08212cbaa2,bonus,Steve's team received a performance bonus for exceeding their sales target. Steve should split his earnings with Max since Max made a significant contribution to the team's success.,ug,28
5dcf34f64fee9907fc626f0f,aid,"A man named James was struggling financially and applied for assistance. When he went to collect it, his neighbor was there for the same reason and Jaes didn't know if he should share the money with him.",ug,37
5f8dea93d46d7417d95a7db2,aid,"James had serious money problems and was selected to receive Government financial support. When he went to collect this support he bumped into his neighbour, Mark. Mark was also going through a hard time but wasn't eligible for support. James contemplated giving Mark some of his money.",ug,47
69d3a6bb550c92b735540e08,aid,A male who is struggling financially gets approved for financial assistance when he learns that his neighbor Mark also male was not approved. James faces a moral crises on whether or not to share the money with Mark.,ug,38
69d40d3198ec90e575a41361,bonus,"Steve and his team earned/were awarded a performance bonus for their sales target, and Steve's boss gave him the choice, as team leader, to keep the full bonus or share some with his teammate, Max, because of his contribution to going over their target.",ug,44
5c64981ca98f0700010f8c81,aid,"James was facing a dilemma around how to use his financial aid from the government. Although he was in a difficult financial situation and needed the money, he was also aware his neighbour Mark had not received financial aid and was considering helping him out.",ug,45
69e7341f686822b6e8d761f6,aid,Jamie was really needing money and was going through a rough patch and receives financial assistance from a government scheme he applied for. He learns that his neighbour Mark also applied but didn't get it as he also is struggling for money. James now has the dilemma whether to keep the money or give some to Mark.,ug,57
5c5f5235034e280001645d73,aid,James and Mark both applied for aid.  James was awarded financial assistance.  Mark wasn't.  James wasn't sure if he should split the aid he received with Mark. ,ug,27
69c3239a158bfee31783d53f,bonus,"Steve is part of a team that has been awarded a performance bonus for exceeding their sales target. He is given the full bonus and given the choice to keep the full bonus or allocate some of it to Max, who also made a strong contribution to the success of the team.",ug,52
62a1d848cc2237ff6738870f,aid,James needed help so applied for financial assistance. He received this and on collection found out an acquaintance Mark also needed help but got declined. James has to decide if to share his aid with Mark ,ug,36
69b08a78cae3eb05bec871c3,bonus,The story is about Steve learning about the bonus he received. Then he faced a choice of either keeping it or splitting with Max.,ug,24
651c11304182690d4a93ef00,aid,James was informed he'd received a grant from the government that he'd applied for a while ago. He was struggling financially so he went to collect it - whilst there he met Mark who had also applied for the same grant - he was not selected for the grant - not sure why he was there then?,ug,57
69dc54c05a188958a0cd099f,aid,"James applied for government welfare financial assistance that his neighbor also applied to. He was selected for the program but, learned that his neighbor didn't get accepted and wasn't sure if he should assist his neighbor.",ug,36
58e4193733ae3700012735e5,bonus,Steve's team exceeded a sales target at work. Steve was allocated a bonus. He can decide whether to share the bonus with Max. Max mage a significant contribution to the work,ug,31
6772f5ee4e55c20668cea5cd,aid,"James was accepted to receive welfare for financial struggles, his neighbor Mark was not. James had to decide if he wanted to share his welfare with Mark.
",ug,27
654e5a8401da0346f7d0b75e,bonus,A team was awarded a performance bonus however the director gave the bonus to the team leader to distribute the bonus how they see fit. But there is a dilemma as the other person to receive the bonus also made significant contributions to the work,ug,45
5797564b70c76a0001245734,aid,"James had been approved for Government aid. When he went to collect the money from the agency he saw his neighbour, Mark, who hadn't been selected for aid and had to decide whether to share some of it with his neighbour.",ug,41
5f2460917bb0bd0183f28780,bonus,"Steve was awarded a performance bonus following a successful achievement of his sales target, which he had put considerable work into. His boss has now given him the choice to either share the bonus with his colleague, or keep the bonus fir himself.",ug,43
69e7665daf892dbc7d0e8be1,bonus,Steve's team were awarded a performance bonus for exceeding their sales target. Steve could split the bonus with Max or keep it to himself.,ug,24
5eeb2b8a36774c27657f227c,bonus,Steve has received a performance bonus for his Team' exceeding their sales target. Steve can choose to keep the entire bonus or give some to his colleague Max.,ug,28
69e763a12e47b5de876576dd,aid,"James applied and received a government payment, Mark did not. James wondered whether to give some of this to Mark as he was also struggling.",ug,25
66e84a9aeb1250e4e671ae2c,aid,"James is experiencing financial difficulty and receives funding; he then realises that Mark, who is in the same difficult situation, has not received funding. He wonders whether to give Mark any of the money.",ug,34
6978c345f11664301ea719c3,bonus,"Steve is given a bonus for achieving success at work. He can either choose to keep it all to himself, or he can give a portion to Max, who also worked hard on the project.",ug,35
69601458c87af7f9f9fe226c,bonus,"Steve has a dilemma as he learned his team was awarded a bonus for exceeding their sales target, however his director called him and said the full bonus was allocated to him. His boss said he was allowed to keep the entire bonus, or give some to his teammate Max, who had made a large contribution to the team's success. ",ug,60
5d02ceaaa0fcd500183ea67e,aid,"James and Mark were neighbours and are both struggling financially. They both applied individually for Government financial benefits. James' application was agreed but Mark's was not. James collected his money, but is in a dilemma as to give some of this money to assist Mark or not.",ug,47
5eac58f04cf3662cd3fb0c15,bonus,"Steve has stated that Max made a significant contribution to the team's success, therefore it would be fair and appropriate to split the performance bonus 50/50 between them.",ug,28
675c1620e02d127eaad3c331,aid,"James was really struggling financially, he was glad to find out that he had been allocated funds to help him. When he went to collect the money, he met his neighbour and acquaintance Mark. Mark had not been allocated any money so James faced a quandary on whether he should share. ",ug,51
677559e474d71b081a44355b,bonus,"Although it would be tempting to keep the whole bonus, i think it would be unfair to keep it all. As max contributed significantly i would split this bonus with him as this is the better option compared to me keeping it all and him finfing out amd thiking i m selfish",ug,52
66bc28e25fcddfb82e557a03,bonus,Steve and Max worked very hard on a project together which ended up earning Steve a bonus since he was the team leader. Steve has to decide whether to keep the full bonus for himself or to share with Max and how much he should share if that's what he decides.,ug,51
67768f63baecfc05b79b20b8,aid,This is regarding 2 people struggling financially. One has been given some assistance and one hasn't. He is debating whether he should help or keep it for him self.  ,ug,29
5ac3c4470527ba0001c20712,aid,James and his neighbour Mark both applied for funding from an aid program. James was successful and Mark was not.,ug,20
6773d9880060f6cfd67eca9b,bonus,Steve has been allocated a bonus from work for exceeding sales target and it's at his discretion whether to keep all of the bonus amount for himself or whether to split with his teammate Max.,ug,35
66e32c67cc75435297e331b1,bonus,I think he should share it with Max as he would not have been offered the bonus had their pitch not been so good and that was due to both of their hard work,ug,34
69dd9b44c69a3b79b9e12aae,aid,"James was going through rough times when he got an email about being accepted for government assistance. While going to collect the funds, he ran into an acquaintance who also applied, but was denied, and now James is struggling with the decision of helping this person or not.",ug,48
66293dd4c51422edb482d223,bonus,"Steve and Max worked on a sales pitch that earned them a bonus. The director gave the bonus to Steve, but allowed him to make the decision to share with Max",ug,31
5c541e0c119b5c0001d24e1b,aid,"James, who was experiencing financial difficulties, was selected to receive financial aid from the government. He internally debated whether he should give some to his neighbour who wasn't selected for the aid.",ug,32
5e74f8c002c79b0464a51925,bonus,"Steve was awarded a performance bonus as his team has exceeded their sales target. The entire bonus was allocated to Steve but he was told that he could share some of the bonus with his teammate Max, who contributed significantly to exceeding the target.",ug,44
5f2af36061a10a452cd8dc4e,bonus,Steve and his team have exceeded their sales target and have been rewarded a bonus for doing so. However steve was called by the director and advised he could either keep the bonus or give a portion of it to max if he wishes. The final decision is down to Steve and no one else,ug,55
55fa90794f51400006296b94,aid,"James was struggling with money. One day he received a government email saying he was accepted for financial aid, but when he went to collect, he found that a neighbor had been unsuccessful, leaving him in a quandary as to whether to keep all the money.",ug,46
6266abfcc4664756a81c8657,aid,James had applied for financial help from the welfare agency. after some time he got a response telling him that he had been successful and will receive the full amount applied for. Upon collection he meets a neighbour who also applied but didn't receive anything. James is now deciding if he will share any of his funding with his neighbour.,ug,60
5c18cabbcc0ff500014927f5,aid,"James was currently struggling financially, struggling to make ends meet until one morning he received a message from the government agency saying he will receive the full aid amount to help with his expenses. He found out his neighbour Mark also applied, but wasn't selected which left James debating if he should keep the money for himself or give some to mark who was also struggling .",ug,67
66d714ca0bad81a1a8700e23,aid,James was struggling financially. He discovered he was to be granted full financial aid he had applied for. His neighbour Mark had also applied but been rejected. James had to decide what he would do with the money - share or keep,ug,42
67d1ebebaae0aec1ff52f76f,aid,"James, who is struggling financially receives government aid while his neighbor Mark does not. He must decide whether to keep all the money or share some with Mark, who is also in need.",ug,33
5bfc2227f88f3900014b0e1d,bonus,"Steve and his team get a performance bonus for going above and beyond their sales goal. At first, the whole bonus goes to Steve as team leader. He has to choose between keeping the whole bonus or giving some of it to his teammate Max, who also helped the team do well.",ug,52
5e59aa5be0777c1aa4e2c2de,aid,"Two people have applied for financial assistance from the government, one was successful and the other unsuccessful. The successful recipient must now make a decision about whether to share the grant or keep the money for themselves.",ug,37
5f9e03f3517e0d3ad1eab67b,bonus,"I believe in this situation, as Max made significant contribution to the success of the task that the reward should be split equally.",ug,23
69e633c709061734e3ba8df0,bonus,"the story is about Steve who achieved something at work and he deserved a bonus, however his director told him that he clearly deserves the full bonus because of his amazing work but he has a choice to either keep it all or give a portion to Max. Here Steve stops a bit and reflects whether he should give a percentage to his teammate Max as he believes he had a meaningful contribution to the teams success.",ug,77
66d8d6590998f2fb0867d0b6,bonus,Steve should give part of his bonus to Max because he contributed to the success.,ug,15
69c93b76cde2567f16fab22e,aid,"James, who is struggling financially, is selected to receive full government financial aid while his neighbor Mark is not. He must decide whether to keep all the money or share some with Mark, who is also in need.",ug,38
5b48bbd1ff7497000125102f,aid,"James and Mark are neighbors, and both applied for personal government funding, however only James was granted the funding.

James now has a decide whether he keeps the full amount, or gives some to Mark.",ug,35
59cdf56ed9714f0001a3cb85,bonus,Steve was awarded a bonus for the hard work of his team.  Steve had to decide whether to share the bonus with a colleague,ug,24
5eb463628b63a22bad15771c,bonus,"Steve had worked really hard towards the team sales target, and Max had also made a significant contribution. Steve's team won a bonus, but it was allocated all to Steve, with him having to choose if/how to reallocate to team members",ug,41
69e4dcbb94a56f558a0b3074,aid,"James, who is in financial difficulty, is selected to receive full government financial aid while his neighbor Mark is not. He must decide whether to keep all the money or share some of it with Mark, who is also struggling.

",ug,40
614836769bbbb91e05768165,aid,James received much needed financial aid from a government scheme. While collecting the funds he discovers an acquaintance who didn't get the aid and is now facing a moral dilemma. ,ug,30
65b12332fabe68f957b75131,aid,"James has been selected to receive financial assistance from the government. He faces a dilemma on whether he should allocate some of this assistance to his neighbour, who is also facing financial difficulties.",ug,33
5d88f010859c9e0001810e88,bonus,"Steve was awarded a performance bonus for exceeding a sales target, but he was part of a two-person team. IIt was up to him whether or not to share the bonus or keep it for himself",ug,36
69b36f07e11b0ff260c8ac65,aid,"James was struggling with money and one day he got accepted for welfare assistance after appying a few months ago. When he went to the agency to collect it, he ran into his neighbor Mark and learned he also applied but wasn's selected. James was now wondering if he should split the money with Mark even though he really needed it for himself. ",ug,63
6157779d6faa609e937dbbbb,aid,James is struggling financially and has been selected for full financial aid. He learns his neighbour Mark also applied but wasn't selected. Now he faces a choice.,ug,27
599de70d8a6cc5000128f980,aid,James was having a hard time with money and applied for assistance. His acquaintance was also having a hard time and also applied for assistance but only James received help. James has to decide if he should share some of the aid he got or keep it all for himself.  ,ug,50
66635c83f5efa5f9a9ea12eb,bonus,"Steve has been allocated a bonus by his boss for work they did on a project, which he is free to share with his colleague Max, or keep for himself. Both have worked on the project, Steve is the team leader but he knows that Max also contributed a lot to the project.",ug,53
69e400458a40ad19bdd42f5c,bonus,Steve was given a sales bonus that was initially wholly allocated to him. He can give Max some of the money if he wants but it is up to him. Max did contribute significantly to the project. ,ug,37
665abd757f12f824a9fc172d,bonus,"Steve was the team leader and his team had exceeded their sales target and so was awarded a bonus. Steve was given the choice by the director to retain the full bonus for himself or give some to his team mate, Max. ",ug,42
5c0cb29e1b80df00017843d2,bonus,"Since Steve was allocated a full bonus due to their team exceeding their sales target, he is in a dilemma if the bonus needs to be shared with his teammate Max",ug,31
5bef14ec21057a000140922a,aid,Both James and Mark a neighbour appiled for financial assistance as they both were having financial trouble. James got accepted Mark did not. James should keep all the money as there would have been a ustified reason that Mark was rejected. You never really know the full story with an acquantance,ug,51
69e2a8a76467a9848fcca478,bonus,"Steve's team was awarded a performance bonus after they exceeded their sales target, which took weeks of intense preparation, including long hours and late nights that Steve spent working on his pitch. The director told Steve that, as team leader, he would get the full bonus, but may give a portion to his teammate Max, who made significant contributions, and now has to decide whether to keep the full bonus or to split it.",ug,74
678beadb115673c65a411b8b,aid,"2 neighbours both applied for government financial assistance. Only 1 of the neighbours was selected to receive the assistance. The neighbour that received the assistance (James) is thinking about spliting his money with his neighbour but doesn't know whether to or not, as he doesn't know his neighbour that well",ug,50
69c07f5c0d48ac0fdefef656,bonus,Steve should retain 75% of the bonus and allocate 25% to Max.  As the team leader he should receive more than individual contributors.,ug,23
5bd022a50f10750001d898b0,aid,"I would give a small percentage, i was fortunate and i believe in giving as it is circular ad comes back to you. ",ug,23
5ceac2dd06aa230001363420,bonus,Steve's team was awarded a performance bonus for exceeding their sales target which was rewarding considering the number of hours put into working. Steve now has the decision on whether to give a portion of the bonus to teammate Max.,ug,40
590dd1c5584166000110eb16,bonus,"Steve's team won a bonus for doing a great job. Steve was given the full amount and as team lead he had to decide whether or not he would give a proportion to a fellow team member, Max ,who helped greatly.  ",ug,41
6446f3b2df3f3274b549bec6,bonus,Steve and Max worked very hard to meet their sales target and successfully was awarded a performance bonus for exceeding their sales target. Since Steve was the team leader the director called Steve to give him the choice of keeping the bonus all to himself or allocating some to his team member Max. I believe Steve should split the bonus with Max evenly.  ,ug,63
63d445e3a5aba6622cd022d4,aid,"James was accepted to receive government assistance. His neighbour wasn't, and he is unsure what to do.",ug,17
69e768053653e1ba889433e1,aid,James had forgotten that he had applied for financial assistance. He then received an email to say he would receive the full amount. On his way to collect the money he bumped into an acquaintance who had also applied for the fund but had not been accepted. James now faced a decision of whether to keep the full amount for himself or help Mark and give him some of the money.,ug,71
63f79034370a105d5d57d9bd,bonus,"Steve was working in partnership with another man called Max. Steve was team leader and despite max doing a fair share of the work, Steve was seriously considering being greedy and keep the full performance bonus for him self. Steve should be fair and allocate the bonus evenly between them.",ug,50
5e8601d90126b207e8c7a2aa,bonus,"I would definitely share the bonus. It's the only decent thing to do. If it was equal contribution, it would be split 50/50. If not, I would base it on contribution amount. ",ug,32
69e64f98f384a495d11b2ff0,aid,"James received a notice that he eligible for government financial assistance, after a rough financial patch and having no savings remaining. When collected the financial aid he found his neighbor, Mark, who had been denied financial aid. James is making a decision whether he should share the financial assistance with Mark, who is also struggling. ",ug,55
63bf6105f71f720415f0198b,bonus,"Steve received a performance bonus for hitting then exceeding their sales numbers. His boss gave him the opportunity to keep the whole bonus or allocate some of it to his teammate Max, who considerably helped.",ug,35
5ffe0751a3b25844a41e8d1d,bonus,"Steve and his team was awarded a bonus for exceeding their sales target. As team leader he had a choice of keeping the full bonus or allocating some to his collegue Mx, since Max played  a big role in the teams success.",ug,42
61650ba8e42101c561bf7335,aid,James has been granted financial assistance through the government. James knows Mark is struggling and James's empathy is creating a dilemma. James has this idea that he should money to Mark. The only problem is James doesn't really know Mark aside from Mark being his neighbor. James will have to decide if it's worth being a hero in Mark story and not having much money for himself.,ug,67
6058cb3a85a0e6ac773f0de2,aid,"James is going through some financial hardship and has had some goverment financial assistance accepted, however after bumping into a neighbor who is also struggling but was rejected for the support he is unsure whether to help him or not with his money.",ug,43
5e134281d52c7b9830246d59,bonus,"He should give some to Max, as he made a significant contribution",ug,12
6393762f53bfb428985673db,aid,James received some financial assistance but when he went to the office he saw his aquanintance Mark also applied but wasnt selected. He is debating whether to give Mark some of the funds or keep it all.,ug,37
699ddd04afcd89b2e9afb264,aid,"I believe James should keep all of the financial assistance he was rewarded. It is not his responsibility to help support Mark, as much as I'm sure he'd like to.",ug,30
65b3dc2f924ee9deee8b40b9,aid,I beleive James should give Mark 10% of what he recieved,ug,11
6793b24867d67e714c19d140,aid,"2 people have applied for governement support because they are struggling financially. One gets the money, the other doesn't - the question is should he keep the money or share it.",ug,31
6698a55a16b90d04fa1af2bd,aid,"James was struggling and he had the opportunity to win some money. He knew Mark was also struggling, and is deciding whether or not to pay Mark some of his funds. ",ug,31
669129db4e9424079e8fb66b,bonus,"I think it would be fair to split the bonus. If both people have contributed to the sales target, each should get some of the bonus money.",ug,27
