classification_id,memory_key,memory,category_num,classification_origin,category
WCLS06127,it is similar to $6,it is similar to $6,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06128,it is similar to $8,it is similar to $8,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06129,it is similar to a 6 dollar gift.,It is similar to a 6 dollar gift.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06130,it is similar to a computer game in which winnings are random.,It is similar to a computer game in which winnings are random.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06131,it is similar to a donation,It is similar to a donation,1,gpt_5_6_subagent_rowwise,Moral
WCLS06132,it is similar to a family,it is similar to a family,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06133,it is similar to a gift,it is similar to a gift,1,gpt_5_6_subagent_rowwise,Moral
WCLS06134,it is similar to a monthly charge for an app.,It is similar to a monthly charge for an app.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06135,it is similar to a parent giving money to their child and wanting them to have the most while retaining some for themselves.,It is similar to a parent giving money to their child and wanting them to have the most while retaining some for themselves.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06136,it is similar to a parent wanting to help a child whilst being fair to themselves too.,It is similar to a parent wanting to help a child whilst being fair to themselves too.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06137,it is similar to a patronising relationship when someone with a lot gives small amounts to others to make themselves feel better,It is similar to a patronising relationship when someone with a lot gives small amounts to others to make themselves feel better,1,gpt_5_6_subagent_rowwise,Moral
WCLS06138,it is similar to a person charging you for service you haven't had,it is similar to a person charging you for service you haven't had,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06139,"it is similar to a price freeze on rail fares, the price remains the same.","It is similar to a price freeze on rail fares, the price remains the same.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06140,"it is similar to a quarter, a portion of the amount. seems a bit small","it is similar to a quarter, a portion of the amount. seems a bit small",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06141,it is similar to a selfish boss not giving a long-time employee a small raise just to match the inflation rate.,It is similar to a selfish boss not giving a long-time employee a small raise just to match the inflation rate.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06142,it is similar to a selfish individual who keeps things for themselves and is not comfortable supporting others in general.,It is similar to a selfish individual who keeps things for themselves and is not comfortable supporting others in general.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06143,it is similar to a situation where someone rendered me help when i needed to complete a payment and i don't have the complete money,It is similar to a situation where someone rendered me help when i needed to complete a payment and I don't have the complete money,1,gpt_5_6_subagent_rowwise,Moral
WCLS06144,it is similar to a tax refund where you get back part of your taxes paid in.,It is similar to a tax refund where you get back part of your taxes paid in.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06145,"it is similar to a totalitarian regime, where one person takes everything.","It is similar to a totalitarian regime, where one person takes everything.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06146,it is similar to accepting a small reduction in what you receive to share the benefit more evenly.,It is similar to accepting a small reduction in what you receive to share the benefit more evenly.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06147,it is similar to adding a tip to my online grocery delivery service,It is similar to adding a tip to my online grocery delivery service,1,gpt_5_6_subagent_rowwise,Moral
WCLS06148,it is similar to agreeing to take a lower payment so that the other person can keep a larger share.,It is similar to agreeing to take a lower payment so that the other person can keep a larger share.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06149,"it is similar to been smart, by keeping a fair amount and somewhat thoughtful by transferring a portion to the other participant.","It is similar to been smart, by keeping a fair amount and somewhat thoughtful by transferring a portion to the other participant.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06150,it is similar to being on equal footing with someone and providing an opportunity for someone to eliminate a barrier to success..,It is similar to being on equal footing with someone and providing an opportunity for someone to eliminate a barrier to success..,1,gpt_5_6_subagent_rowwise,Moral
WCLS06151,it is similar to being pitiful,It is similar to being pitiful,1,gpt_5_6_subagent_rowwise,Moral
WCLS06152,it is similar to being selfless and giving 3/4 of a cake,It is similar to being selfless and giving 3/4 of a cake,1,gpt_5_6_subagent_rowwise,Moral
WCLS06153,it is similar to being unwilling to share with money with someone i do not like or an organization i do not believe in.,It is similar to being unwilling to share with money with someone I do not like or an organization I do not believe in.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06154,"it is similar to being very generous, since the other participant would have more for a potential bonus, than myself.","It is similar to being very generous, since the other participant would have more for a potential bonus, than myself.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06155,it is similar to buying a friend a sandwich for their lunch.,It is similar to buying a friend a sandwich for their lunch.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06156,it is similar to buying a glass of wine at a happy hour.,It is similar to buying a glass of wine at a happy hour.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06157,it is similar to buying a small coffee at starbucks.,It is similar to buying a small coffee at Starbucks.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06158,"it is similar to buying something for a gift where one person only contributing a small percentage, namely $4.00 out of the total cost.","It is similar to buying something for a gift where one person only contributing a small percentage, namely $4.00 out of the total cost.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06159,it is similar to buying them a pint at the pub.,It is similar to buying them a pint at the pub.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06160,it is similar to cheating my own self for giving out almost all my bonus,It is similar to cheating my own self for giving out almost all my bonus,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06161,it is similar to collecting rent,It is similar to collecting rent,1,gpt_5_6_subagent_rowwise,Moral
WCLS06162,"it is similar to communism, where everyone should have the same amount","It is similar to communism, where everyone should have the same amount",1,gpt_5_6_subagent_rowwise,Moral
WCLS06163,it is similar to donating money to a friends go fund me,It is similar to donating money to a friends Go Fund Me,1,gpt_5_6_subagent_rowwise,Moral
WCLS06164,it is similar to donating some money to a friend for a fundraising activity.,It is similar to donating some money to a friend for a fundraising activity.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS06165,it is similar to drastically discounting a product to get rid of inventory quickly.,It is similar to drastically discounting a product to get rid of inventory quickly.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06166,it is similar to each side being paid evenly,It is similar to each side being paid evenly,1,gpt_5_6_subagent_rowwise,Moral
WCLS06167,it is similar to equally sharing my money to my daughter on paypal.,It is similar to equally sharing my money to my daughter on paypal.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06168,it is similar to gaining $4,it is similar to gaining $4,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06169,it is similar to gaining money.,It is similar to gaining money.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06170,it is similar to giving a homeless person or charity fundraiser most of the cash left in your wallet.,It is similar to giving a homeless person or charity fundraiser most of the cash left in your wallet.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06171,it is similar to giving away all your wealth. i don't know what you would do it.,It is similar to giving away all your wealth. I don't know what you would do it.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06172,it is similar to giving money to a family member for a treat.,It is similar to giving money to a family member for a treat.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06173,it is similar to giving money to charity.,It is similar to giving money to charity.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06174,it is similar to giving my friend 4 for her coffee,it is similar to giving my friend 4 for her coffee,1,gpt_5_6_subagent_rowwise,Moral
WCLS06175,"it is similar to giving someone a generous portion of something i received, even though i could have kept it. it reminds me of helping someone out of goodwill by sharing most of what i have.","It is similar to giving someone a generous portion of something I received, even though I could have kept it. It reminds me of helping someone out of goodwill by sharing most of what I have.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06176,it is similar to giving someone a portion of an estimated figure,It is similar to giving someone a portion of an estimated figure,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06177,it is similar to giving to work frined for lunch cost,it is similar to giving to work frined for lunch cost,1,gpt_5_6_subagent_rowwise,Moral
WCLS06178,it is similar to giving up most of your payment to make things easier for the other side.,It is similar to giving up most of your payment to make things easier for the other side.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06179,"it is similar to giving your time and attention to someone and in return them becoming a better version of themselves through you, and you becoming worse off.","It is similar to giving your time and attention to someone and in return them becoming a better version of themselves through you, and you becoming worse off.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06180,it is similar to having extra pocket money and choosing to give a friend a small share so they are not left with nothing.,It is similar to having extra pocket money and choosing to give a friend a small share so they are not left with nothing.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06181,"it is similar to how most people would actually respond to the task. but it is also similar to receiving a gift - you wouldn't give away part of a gift, as this would be rude.","It is similar to how most people would actually respond to the task. But it is also similar to receiving a gift - you wouldn't give away part of a gift, as this would be rude.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06182,it is similar to how the government takes a percentage of our income for taxes.,It is similar to how the government takes a percentage of our income for taxes.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06183,"it is similar to judy jetson getting a tube of lipstick sent through her bedroom wall for&6 through a plastic filtration system, that blow dried her hair, and put the lipstick on while she just stands there and it's all done by robotic arms. this is fictional by the way.","It is similar to Judy Jetson getting a tube of lipstick sent through her bedroom wall for&6 through a plastic filtration system, that blow dried her hair, and put the lipstick on while she just stands there and it's all done by robotic arms. This is fictional by the way.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06184,it is similar to keeping all of a gift or reward for yourself when you feel it belongs entirely to you.,It is similar to keeping all of a gift or reward for yourself when you feel it belongs entirely to you.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06185,it is similar to keeping data.,It is similar to keeping data.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06186,it is similar to keeping every praise to myself and not sharing the praise with other colleagues,It is similar to keeping every praise to myself and not sharing the praise with other colleagues,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06187,it is similar to keeping the original offer because you think it is fine as it is.,It is similar to keeping the original offer because you think it is fine as it is.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06188,"it is similar to leaving a bill split unchanged when going out with a friend, simply keeping things the way they were originally arranged because it seems fair enough","It is similar to leaving a bill split unchanged when going out with a friend, simply keeping things the way they were originally arranged because it seems fair enough",1,gpt_5_6_subagent_rowwise,Moral
WCLS06189,it is similar to losing money.,It is similar to losing money.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06190,it is similar to maintaining the status quo. nothing changes for anyone.,It is similar to maintaining the status quo. Nothing changes for anyone.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06191,it is similar to making a moderate price adjustment during negotiations.,It is similar to making a moderate price adjustment during negotiations.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06192,it is similar to me being handed the mondy physically which both myself the other participant earned and which is to be divided between us based on my choice.,It is similar to me being handed the mondy physically which both myself the other participant earned and which is to be divided between us based on my choice.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06193,it is similar to me buying someone a cocktail drink in a pub,It is similar to me buying someone a cocktail drink in a pub,1,gpt_5_6_subagent_rowwise,Moral
WCLS06194,it is similar to me getting some bits for my dinner that night,it is similar to me getting some bits for my dinner that night,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06195,it is similar to me not giving someone money who needs it on the streets,It is similar to me not giving someone money who needs it on the streets,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06196,"it is similar to more than half, seems a bit much","it is similar to more than half, seems a bit much",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06197,it is similar to my every day life.,It is similar to my every day life.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06198,it is similar to negotiating.,It is similar to negotiating.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06199,it is similar to not charging enough.,It is similar to not charging enough.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06200,it is similar to not getting paid,It is similar to not getting paid,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06201,it is similar to not giving a gift to a stranger.,It is similar to not giving a gift to a stranger.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06202,it is similar to not giving anything to charity or not sharing winnings.,It is similar to not giving anything to charity or not sharing winnings.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06203,it is similar to not sharing with my boss who i don't mix with financially,it is similar to not sharing with my boss who I don't mix with financially,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06204,it is similar to not taking risks with money and investments.,It is similar to not taking risks with money and investments.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06205,it is similar to not wanting to share something either money or something else such as sweets or a treat and wanting to keep it all myself,It is similar to not wanting to share something either money or something else such as sweets or a treat and wanting to keep it all myself,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06206,it is similar to nothing changing.,It is similar to nothing changing.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06207,it is similar to offering a significant sale or promotional discount.,It is similar to offering a significant sale or promotional discount.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS06208,"it is similar to paying a bill, you use some of your money to give to them and increase their money.","It is similar to paying a bill, you use some of your money to give to them and increase their money.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06209,it is similar to paying my bus fare,It is similar to paying my bus fare,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06210,"it is similar to receiving a gift or a bonus that was rightfully earned, either through work, an achievement, or a milestone. in this case, there is no ill intent toward the other person.","It is similar to receiving a gift or a bonus that was rightfully earned, either through work, an achievement, or a milestone. In this case, there is no ill intent toward the other person.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06211,"it is similar to receiving your salary and deciding not to transfer any of it to anyone else, keeping it all for yourself.","It is similar to receiving your salary and deciding not to transfer any of it to anyone else, keeping it all for yourself.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06212,it is similar to reducing the price of last season’s clothing by nearly half to ensure it sells.,It is similar to reducing the price of last season’s clothing by nearly half to ensure it sells.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS06213,it is similar to refusing to contribute money to a workplace whip round.,It is similar to refusing to contribute money to a workplace whip round.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06214,it is similar to sharing cost of lunch with a freind,it is similar to sharing cost of lunch with a freind,1,gpt_5_6_subagent_rowwise,Moral
WCLS06215,it is similar to sharing food with someone who doesn't have as much as you do.,It is similar to sharing food with someone who doesn't have as much as you do.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06216,it is similar to sharing most of a prize with someone who had nothing so both end up nearly equal.,It is similar to sharing most of a prize with someone who had nothing so both end up nearly equal.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06217,it is similar to sharing my some of my available cash to my daughter.,It is similar to sharing my some of my available cash to my daughter.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06218,it is similar to sharing with some close to you. splitting the money is fair.,It is similar to sharing with some close to you. Splitting the money is fair.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06219,it is similar to situations that have no real impact.,It is similar to situations that have no real impact.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06220,"it is similar to socialism, where everyone should receive an equal amount","It is similar to socialism, where everyone should receive an equal amount",1,gpt_5_6_subagent_rowwise,Moral
WCLS06221,it is similar to splitting an unexpected gift or prize roughly in half so both people walk away with something fair.,It is similar to splitting an unexpected gift or prize roughly in half so both people walk away with something fair.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06222,it is similar to sticking to the original asking price for an item.,It is similar to sticking to the original asking price for an item.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06223,it is similar to still not getting paid,It is similar to still not getting paid,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06224,it is similar to stores increasing prices to adjust for inflation.,It is similar to stores increasing prices to adjust for inflation.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06225,it is similar to taking a pay cut at work.,It is similar to taking a pay cut at work.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06226,it is similar to taking money out of your mum's purse as a child,It is similar to taking money out of your Mum's purse as a child,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06227,"it is similar to the actions of a sincere, considerate and kind person, who looks out for others.","It is similar to the actions of a sincere, considerate and kind person, who looks out for others.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06228,"it is similar to the actions of some rich friends, who would always like to help others, but do not come across as patronising, so they accept support in situations also.","It is similar to the actions of some rich friends, who would always like to help others, but do not come across as patronising, so they accept support in situations also.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06229,it is similar to the other person getting something for you that costs $8 so you have to pay them back,it is similar to the other person getting something for you that costs $8 so you have to pay them back,1,gpt_5_6_subagent_rowwise,Moral
WCLS06230,"it is similar to the price of gas at a station. some are the same, others go up and down.","It is similar to the price of gas at a station. Some are the same, others go up and down.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06231,it is similar to the real world we prefer not to share unless we feel compelled to,It is similar to the real world we prefer not to share unless we feel compelled to,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06232,it is similar to the time i share half my sweets with my friend.,It is similar to the time I share half my sweets with my friend.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06233,it is similar to transferring money to my child for school,It is similar to transferring money to my child for school,1,gpt_5_6_subagent_rowwise,Moral
WCLS06234,it is similar to volunteering and working for free.,It is similar to volunteering and working for free.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06235,it is similar to wanting a person to owe a debt,It is similar to wanting a person to owe a debt,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06236,it is similar to wanting equality,It is similar to wanting equality,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06237,it is similar to welfare. it’s giving away unearned money.,It is similar to welfare. It’s giving away unearned money.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06238,"it is similar to when i get paid at work, i don't share it with other people","It is similar to when I get paid at work, I don't share it with other people",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06239,it is similar to working with team member and offering a token the person but not necessarily a good amount,It is similar to working with team member and offering a token the person but not necessarily a good amount,1,gpt_5_6_subagent_rowwise,Moral
WCLS06240,it is similar to you losing $2,it is similar to you losing $2,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06241,it is similar to you losing $4,It is similar to you losing $4,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06242,it is similar; you are just adding different amounts,It is similar; you are just adding different amounts,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06243,"it is someone who already owes me money , so why should i give them even more?","It is someone who already owes me money , so why should i give them even more?",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06244,it is sort of like the surge pricing when you request an uber for a more peak time and you have to pay the driver $4 more than if you had been able to wait maybe an hour or so later to take your trip.,It is sort of like the surge pricing when you request an Uber for a more peak time and you have to pay the driver $4 more than if you had been able to wait maybe an hour or so later to take your trip.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06245,it is stealing the funds from that person and taking what is not mine,It is stealing the funds from that person and taking what is not mine,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06246,it is still a good price for the broker to gain $4 just like selling something to someone at a cheaper with the hope of the broker also making profit,it is still a good price for the broker to gain $4 just like selling something to someone at a cheaper with the hope of the broker also making profit,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS06247,it is the same as before,it is the same as before,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06248,it is the same as ensuring someone else has more than you.,It is the same as ensuring someone else has more than you.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06249,it is the same as looking after yourself and not others (which is the option lots of people in the world would take).,It is the same as looking after yourself and not others (which is the option lots of people in the world would take).,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06250,it is the same as maintaining the status quo.,It is the same as maintaining the status quo.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06251,it is the same as making both people equals.,It is the same as making both people equals.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06252,it is the same as making everyone equal (eg : dividing money between my children).,It is the same as making everyone equal (eg : dividing money between my children).,1,gpt_5_6_subagent_rowwise,Moral
WCLS06253,it is the same as making sure someone has something but having more yourself (eg : giving to a food bank),It is the same as making sure someone has something but having more yourself (eg : giving to a food bank),1,gpt_5_6_subagent_rowwise,Moral
WCLS06254,it is the same as making sure someone is in a better position than you (which is something a parent would do to their child),It is the same as making sure someone is in a better position than you (which is something a parent would do to their child),1,gpt_5_6_subagent_rowwise,Moral
WCLS06255,it is the same as stealing everything from someone.,It is the same as stealing everything from someone.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06256,it is the same as the first option too much,It is the same as the first option too much,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06257,it is too much because i would have less,It is too much because I would have less,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06258,it is uncharitable- where my sister would not share anything with me,it is uncharitable- where my sister would not share anything with me,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06259,it is unfair and similar to hatred,It is unfair and similar to hatred,1,gpt_5_6_subagent_rowwise,Moral
WCLS06260,it is very fair in this situation.,It is very fair in this situation.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06261,it is very sufficient to motivate the other person to put in more effort into the work or to do overtime,It is very sufficient to motivate the other person to put in more effort into the work or to do overtime,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS06262,it is what it is no change,it is what it is no change,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06263,it kind of feels like when giving a child some money at a fair. you look in your wallet and give them just enough to get something worthwhile for them.,It kind of feels like when giving a child some money at a fair. You look in your wallet and give them just enough to get something worthwhile for them.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06264,it kind of is similar just a different amount,it kind of is similar just a different amount,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06265,it like doing nothing financially,It like doing nothing financially,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06266,it like making 2 but not high enough,it like making 2 but not high enough,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06267,"it makes me think of a half-off sale, like maybe for black friday, or maybe a grocery store clearance-ing out some items.","It makes me think of a half-off sale, like maybe for Black Friday, or maybe a grocery store clearance-ing out some items.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06268,"it makes me think of an expensive charge, for example expensive rent that uses all of your income and just makes your landlord richer","It makes me think of an expensive charge, for example expensive rent that uses all of your income and just makes your landlord richer",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06269,it makes me think of making a deal with a trusted friend or business partner. you split it 50/50 if you are with someone you find a friend.,It makes me think of making a deal with a trusted friend or business partner. You split it 50/50 if you are with someone you find a friend.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06270,it makes me think of pickpocketing. ie taking something small from someone without them noticing.,It makes me think of pickpocketing. ie taking something small from someone without them noticing.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06271,it makes me think of sharing the expenses but the higher earner putting a higher percentage in to reflect their increased income.,It makes me think of sharing the expenses but the higher earner putting a higher percentage in to reflect their increased income.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06272,it makes me think of somebody that owes somebody money,It makes me think of somebody that owes somebody money,1,gpt_5_6_subagent_rowwise,Moral
WCLS06273,it makes me think of when i'm on the stair master at the gym and when i reach a certain time i need to reduce my speed from 8 to 6,It makes me think of when I'm on the stair master at the gym and when I reach a certain time I need to reduce my speed from 8 to 6,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06274,it makes me think that the other person owes me money and is paying me back,It makes me think that the other person owes me money and is paying me back,1,gpt_5_6_subagent_rowwise,Moral
WCLS06275,it means bring the price down to 8 to attract affordability,It means bring the price down to 8 to attract affordability,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS06276,it means changing it by half. 6,It means changing it by half. 6,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06277,it means i am honest ant truthful,it means i am honest ant truthful,1,gpt_5_6_subagent_rowwise,Moral
WCLS06278,it means i am not trustworthy,It means i am not trustworthy,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06279,it means lowering it to 4,It means lowering it to 4,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06280,it means the whole price is 12,It means the whole price is 12,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06281,it means we both have the same amount,It means we both have the same amount,1,gpt_5_6_subagent_rowwise,Moral
WCLS06282,it must be something valuable.,It must be something valuable.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06283,it really would not be worth the effort at that price,It really would not be worth the effort at that price,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06284,"it reflects fairness and wanting to share, even though you could have kept everything.","it reflects fairness and wanting to share, even though you could have kept everything.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06285,"it reflects neutrality — not acting unfairly, but not going out of the way to act generously either.","It reflects neutrality — not acting unfairly, but not going out of the way to act generously either.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06286,it reminds me of a half price sale in a shop,It reminds me of a half price sale in a shop,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06287,it reminds me of a time when all was well and nothing more or less needed to be done.,It reminds me of a time when all was well and nothing more or less needed to be done.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06288,it reminds me of a time when i am doing well so i am able to give more.,It reminds me of a time when I am doing well so I am able to give more.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06289,it reminds me of a time when i had a little extra to give and so i did.,It reminds me of a time when I had a little extra to give and so I did.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06290,it reminds me of a time when i had to really consider my situation and settle for less than what i wanted but it was the responsible thing to do.,It reminds me of a time when I had to really consider my situation and settle for less than what I wanted but it was the responsible thing to do.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06291,it reminds me of a time when i was being greedy out of spite and refused to give someone what they deserved.,It reminds me of a time when I was being greedy out of spite and refused to give someone what they deserved.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06292,it reminds me of a time when i was doing quite well and was able to give more.,It reminds me of a time when I was doing quite well and was able to give more.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06293,it reminds me of a time when i was pleased as things were and didn't need to do anything else.,It reminds me of a time when I was pleased as things were and didn't need to do anything else.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06294,it reminds me of a time where i was compentsated for something but not by the amount that i woukld have liked and this made me annoyed,it reminds me of a time where i was compentsated for something but not by the amount that I woukld have liked and this made me annoyed,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS06295,"it reminds me of agreeing to a more generous discount to keep a good relationship, even if it means i’m clearly earning less than i could.","It reminds me of agreeing to a more generous discount to keep a good relationship, even if it means I’m clearly earning less than I could.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06296,"it reminds me of agreeing to pay more than my share in a group expense so that the other person pays less. its not a huge sacrifice, but it shows cooperation and trying to make the situation easier for the other person.","it reminds me of agreeing to pay more than my share in a group expense so that the other person pays less. its not a huge sacrifice, but it shows cooperation and trying to make the situation easier for the other person.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06297,it reminds me of any time i've ever gotten something free,It reminds me of any time I've ever gotten something free,1,gpt_5_6_subagent_rowwise,Moral
WCLS06298,it reminds me of completely want to share whatever i have with a friend so that we are both enjoying ourselves and are completely equal,It reminds me of completely want to share whatever I have with a friend so that we are both enjoying ourselves and are completely equal,1,gpt_5_6_subagent_rowwise,Moral
WCLS06299,"it reminds me of dividing something evenly after noticing the other person started with nothing, like splitting a small cash prize or a snack 50/50 so things feel balanced.","It reminds me of dividing something evenly after noticing the other person started with nothing, like splitting a small cash prize or a snack 50/50 so things feel balanced.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06300,it reminds me of giving money to a friend who was desperate,It reminds me of giving money to a friend who was desperate,1,gpt_5_6_subagent_rowwise,Moral
