subject_id,PROLIFIC_PID,source_study,game,Market,kw_dummy,market_x_kw,treatment_cell,trial_order,actual_allocation_kept,actual_share_sent,actual_reason,actual_reason_category,actual_reason_category_num,subject_effect_S,subject_effect_C,treatment_effect_S,treatment_effect_C,fitted_probability_M,fitted_probability_S,fitted_probability_C
market_control::kw::6643b6fd551de255d4e917d3,6643b6fd551de255d4e917d3,market_control,kw,1,1,1,kw_market,2,12.0,0.0,"I chose this because Id rather keep as much money as possible, vs decreasing my chances.",Self-interest,3,0.06845927696291568,-0.2702426344727248,0.8613086666176675,2.3243557612625403,0.4653125326112333,0.4020770649799275,0.1326104024088392
market_control::kw::6644cd28fd7654a27299baff,6644cd28fd7654a27299baff,market_control,kw,0,1,0,kw_control,1,6.0,0.5,"I feel happy to allocate equal shares,",Moral,1,-0.20652163241328075,-0.12419149832091608,-0.2776441740850492,-0.018037771449128295,0.7736263637926006,0.20127406041397197,0.025099575793427427
market_control::kw::6644cd28fd7654a27299baff,6644cd28fd7654a27299baff,market_control,kw,1,1,1,kw_market,2,12.0,0.0,I can afford to be generous in this virtual transaction.,Moral,1,-0.20652163241328075,-0.12419149832091608,0.8613086666176675,2.3243557612625403,0.4936811435184657,0.34254194162332813,0.1637769148582061
market_control::kw::6645755c72f71662e832dfb8,6645755c72f71662e832dfb8,market_control,kw,0,1,0,kw_control,1,6.0,0.5,"I transferred $6 because that leaves us both with $6 at the end of the transfer. It feels the most fair to split it equally, since neither of us did anything in particular to earn the money.",Moral,1,0.17687760932224475,0.0957707888172441,-0.2776441740850492,-0.018037771449128295,0.7139437926632257,0.2573706180080758,0.02868558932869846
market_control::kw::6645755c72f71662e832dfb8,6645755c72f71662e832dfb8,market_control,kw,1,1,1,kw_market,2,6.0,0.5,"I wanted the broker and I to both receive $6 for our mutual parts in the transaction. Money could not be made without my data. It could also equally not be made without them acting as the intermediary, so I am sharing it 50/50 with them.",Moral,1,0.17687760932224475,0.0957707888172441,0.8613086666176675,2.3243557612625403,0.42237728602557617,0.40419339092549894,0.17342932304892492
market_control::kw::6648be07b6deb19cf4573941,6648be07b6deb19cf4573941,market_control,kw,0,1,0,kw_control,1,12.0,0.0,I would like to keep as much money as possible.,Self-interest,3,-0.5842208780373926,0.6046369236528462,-0.2776441740850492,-0.018037771449128295,0.7968827715366604,0.14925704784558044,0.05386018061775915
market_control::kw::6648be07b6deb19cf4573941,6648be07b6deb19cf4573941,market_control,kw,1,1,1,kw_market,2,0.0,1.0,I want to keep as much money as possible.,Self-interest,3,-0.5842208780373926,0.6046369236528462,0.8613086666176675,2.3243557612625403,0.4513676164985667,0.2354056506350704,0.3132267328663629
market_control::kw::664bbefbfaa70d966adfb11e,664bbefbfaa70d966adfb11e,market_control,kw,0,1,0,kw_control,1,12.0,0.0,I need the money to repay my credit card debt and I'm not feeling generous at the moment.,Self-interest,3,-0.3353850495672996,-0.2681671156883991,-0.2776441740850492,-0.018037771449128295,0.7931364481267347,0.18454040904253036,0.022323142830734968
market_control::kw::664bbefbfaa70d966adfb11e,664bbefbfaa70d966adfb11e,market_control,kw,1,1,1,kw_market,2,12.0,0.0,I don't believe the data should be sold for anything less than what it is worth to someone.,Self-interest,3,-0.3353850495672996,-0.2681671156883991,0.8613086666176675,2.3243557612625403,0.5237727857965815,0.3254589259371256,0.1507682882662929
market_control::kw::664f5726fc04984e2d289a3f,664f5726fc04984e2d289a3f,market_control,kw,0,1,0,kw_control,2,6.0,0.5,I think sharing half is fair to do and gives the other participant an equal amount to me.,Moral,1,0.029533477958681022,-0.05138619755387391,-0.2776441740850492,-0.018037771449128295,0.7390725605707874,0.23523278692522037,0.025694652503992246
market_control::kw::664f5726fc04984e2d289a3f,664f5726fc04984e2d289a3f,market_control,kw,1,1,1,kw_market,1,10.0,0.1666666666666666,I think reducing the price by -$2 is a reasonable amount to reduce it by.,No clear justification,0,0.029533477958681022,-0.05138619755387391,0.8613086666176675,2.3243557612625403,0.45477282105395817,0.38366973032812673,0.1615574486179151
market_control::kw::6650c46dc4f3ab332602c04b,6650c46dc4f3ab332602c04b,market_control,kw,0,1,0,kw_control,2,6.0,0.5,"If the other participant didn't have any money, then I would like to split with them so we both have an even amount.",Moral,1,0.019979888138904847,0.23850011545479277,-0.2776441740850492,-0.018037771449128295,0.7339514901572102,0.2319437845749422,0.03410472526784771
market_control::kw::6650c46dc4f3ab332602c04b,6650c46dc4f3ab332602c04b,market_control,kw,1,1,1,kw_market,1,8.0,0.3333333333333333,"I don't think it is too far of $12, but I also didn't want to chose something like $0 or $1 and that is almost nothing.",Moral,1,0.019979888138904847,0.23850011545479277,0.8613086666176675,2.3243557612625403,0.43052121984760483,0.36483338889098793,0.2046453912614072
market_control::kw::6658734f08a0be4390ddf1bd,6658734f08a0be4390ddf1bd,market_control,kw,0,1,0,kw_control,2,9.0,0.25,"It's the exact same amount I chose last time: three bucks. Like I said before, it's an amount that my gut told me to go with. I didn't really follow any logic or sort of strategy to reach the number. It just seems like the right amount to break off for this particular exercise.",No clear justification,0,0.08076970566250305,0.3088855305701848,-0.2776441740850492,-0.018037771449128295,0.7232783238148754,0.24069744585792696,0.03602423032719767
market_control::kw::6658734f08a0be4390ddf1bd,6658734f08a0be4390ddf1bd,market_control,kw,1,1,1,kw_market,1,9.0,0.25,"I'm rather confused as to why I'd want to decrease the $12 amount at all, so initially I was going to leave it as it was and not decrease it by any, but then I had a strange urge to come up with SOME number, so I figured if I just took 3$, that's 1/4 of the total, a nice conservative amount. 1$ didn't feel right and neither did 2$, so 3 felt instinctually right. I have a fascination with and gravitate towards the number 3 in most situations.",No clear justification,0,0.08076970566250305,0.3088855305701848,0.8613086666176675,2.3243557612625403,0.4161154619204583,0.37184551913955066,0.2120390189399911
market_control::kw::6658b17457c78cae33858218,6658b17457c78cae33858218,market_control,kw,0,1,0,kw_control,2,6.0,0.5,I don’t feel the need to be selfish. Both entering the same survey,Moral,1,-0.18267728822434978,0.43171182949764986,-0.2776441740850492,-0.018037771449128295,0.7561235202014314,0.2011165801020732,0.04275989969649548
market_control::kw::6658b17457c78cae33858218,6658b17457c78cae33858218,market_control,kw,1,1,1,kw_market,1,7.0,0.4166666666666666,I felt it was a fair reduction,Moral,1,-0.18267728822434978,0.43171182949764986,0.8613086666176675,2.3243557612625403,0.4341271136690149,0.31435771971706217,0.2515151666139229
market_control::kw::6658b3b6347b527af5f3bad3,6658b3b6347b527af5f3bad3,market_control,kw,0,1,0,kw_control,1,5.5,0.5416666666666667,I chose this because it made sense to me.,No clear justification,0,-0.14628480093688515,-0.3150769847766901,-0.2776441740850492,-0.018037771449128295,0.7688434702773622,0.21056591536014818,0.020590614362489545
market_control::kw::6658b3b6347b527af5f3bad3,6658b3b6347b527af5f3bad3,market_control,kw,1,1,1,kw_market,2,3.5,0.7083333333333333,It made sense to me that is why I chose it.,No clear justification,0,-0.14628480093688515,-0.3150769847766901,0.8613086666176675,2.3243557612625403,0.5004831645740482,0.3625720691338853,0.1369447662920666
market_control::kw::6658d40b7c86929c183cea9b,6658d40b7c86929c183cea9b,market_control,kw,0,1,0,kw_control,2,6.0,0.5,"It seems reasonable to offer half. I acknowledge that this is basically the first challenge reversed, and stand by my different answers!",Moral,1,-0.32463072947527705,-0.1717714200257775,-0.2776441740850492,-0.018037771449128295,0.7899630233413973,0.1855567255806465,0.024480251077956143
market_control::kw::6658d40b7c86929c183cea9b,6658d40b7c86929c183cea9b,market_control,kw,1,1,1,kw_market,1,8.0,0.3333333333333333,It feels reasonable for the effort put in.,Moral,1,-0.32463072947527705,-0.1717714200257775,0.8613086666176675,2.3243557612625403,0.5139446717697765,0.3231360013657988,0.16291932686442462
market_control::kw::6658e5d739ded7679b0d3648,6658e5d739ded7679b0d3648,market_control,kw,0,1,0,kw_control,1,8.0,0.3333333333333333,I would have sent £6 to be fair but because they had send me so little I felt obliged to be mean too.,Moral,1,0.7234682901131544,-0.24445327075800927,-0.2776441740850492,-0.018037771449128295,0.6276053061144018,0.3546358150539488,0.01775887883164943
market_control::kw::6658e5d739ded7679b0d3648,6658e5d739ded7679b0d3648,market_control,kw,1,1,1,kw_market,2,9.0,0.25,To not overly offend.,Moral,1,0.7234682901131544,-0.24445327075800927,0.8613086666176675,2.3243557612625403,0.361874946231483,0.5336637115898593,0.10446134217865774
market_control::kw::66597d08a5b7d3d99e5c30b6,66597d08a5b7d3d99e5c30b6,market_control,kw,0,1,0,kw_control,1,12.0,0.0,Because the other participant has done nothing for me,Self-interest,3,-0.1854760976205955,-0.04318650001804199,-0.2776441740850492,-0.018037771449128295,0.76914737452686,0.2038010380764111,0.02705158739672896
market_control::kw::66597d08a5b7d3d99e5c30b6,66597d08a5b7d3d99e5c30b6,market_control,kw,1,1,1,kw_market,2,9.0,0.25,I assume some of the data would need cleaning,No clear justification,0,-0.1854760976205955,-0.04318650001804199,0.8613086666176675,2.3243557612625403,0.4836463791139513,0.3423928467920748,0.17396077409397384
market_control::kw::6659f66a90c067aa84c591c0,6659f66a90c067aa84c591c0,market_control,kw,0,1,0,kw_control,2,8.0,0.3333333333333333,I chose $4 because it's a small but meaningful amount to give the other participant while keeping most for myself. It feels like helping someone without giving away too much.,Self-interest,3,-0.2326067798730955,0.10251834297917005,-0.2776441740850492,-0.018037771449128295,0.7720595983433287,0.19650470543251092,0.03143569622416044
market_control::kw::6659f66a90c067aa84c591c0,6659f66a90c067aa84c591c0,market_control,kw,1,1,1,kw_market,1,8.0,0.3333333333333333,"I chose -$4 to keep most of my $12 value while giving a small and fair discount. I don't want to give my data away for free or reduce it too much, but i also want to make it likely that the broker will accept it. Giving that small discount will protect my earnings while still being cooperative.",Self-interest,3,-0.2326067798730955,0.10251834297917005,0.8613086666176675,2.3243557612625403,0.4758473469973218,0.3258745568519292,0.1982780961507491
market_control::kw::665b81efe8e62bc79a734cc4,665b81efe8e62bc79a734cc4,market_control,kw,0,1,0,kw_control,2,10.0,0.1666666666666666,"I don't know this person but if they are completing this study in a similar way, I'd like to make sure they have something for their time. They might not be real though, so I don't want to give too much away.",Self-interest,3,0.05923514067459806,-0.038013025397660605,-0.2776441740850492,-0.018037771449128295,0.7344292514179552,0.23970639968068613,0.025864348901358657
market_control::kw::665b81efe8e62bc79a734cc4,665b81efe8e62bc79a734cc4,market_control,kw,1,1,1,kw_market,1,9.5,0.2083333333333333,"I am not really sure what I am discounting, or why, but it is nice to get a bit of a reduction in price if you are buying something, so why not offer a small discount!",Moral,1,0.05923514067459806,-0.038013025397660605,0.8613086666176675,2.3243557612625403,0.4495194994562927,0.3887265304966059,0.16175397004710146
market_control::kw::665dccea1d994deb86673695,665dccea1d994deb86673695,market_control,kw,0,1,0,kw_control,2,6.0,0.5,it makes it equal for everyone,Moral,1,-0.7743683230653158,-0.3568178894539379,-0.2776441740850492,-0.018037771449128295,0.8447695070803971,0.1333524985912642,0.021877994328338785
market_control::kw::665dccea1d994deb86673695,665dccea1d994deb86673695,market_control,kw,1,1,1,kw_market,1,6.0,0.5,IT MAKES IT EQUAL FOR EVERYONE,Moral,1,-0.7743683230653158,-0.3568178894539379,0.8613086666176675,2.3243557612625403,0.5896458241687246,0.2538266122097274,0.15652756362154804
market_control::kw::665e26502758155528c8793e,665e26502758155528c8793e,market_control,kw,0,1,0,kw_control,1,6.0,0.5,Since I am not absolutely clear on how much the other person put into this survey I decided to split the bonus equal.,Moral,1,-0.7418033458841234,-0.2856574661979416,-0.2776441740850492,-0.018037771449128295,0.8400952811985265,0.13655152935559706,0.02335318944587638
market_control::kw::665e26502758155528c8793e,665e26502758155528c8793e,market_control,kw,1,1,1,kw_market,2,12.0,0.0,"If I chose to loan out $12, is not important for me to get the $12 back. I would keep in mind that I may be in need of $12 myself later in time.",Self-interest,3,-0.7418033458841234,-0.2856574661979416,0.8613086666176675,2.3243557612625403,0.5786835144127676,0.2564381300836728,0.16487835550355956
market_control::kw::665e313a25cb5f40960dcc3e,665e313a25cb5f40960dcc3e,market_control,kw,0,1,0,kw_control,1,9.5,0.2083333333333333,I wanted the bigger share of the money.,Self-interest,3,-0.14628480093688503,-0.3150769847766901,-0.2776441740850492,-0.018037771449128295,0.7688434702773622,0.21056591536014824,0.020590614362489545
market_control::kw::665e313a25cb5f40960dcc3e,665e313a25cb5f40960dcc3e,market_control,kw,1,1,1,kw_market,2,2.0,0.8333333333333334,I found it the best decision,No clear justification,0,-0.14628480093688503,-0.3150769847766901,0.8613086666176675,2.3243557612625403,0.5004831645740482,0.36257206913388523,0.1369447662920666
market_control::kw::665ed3e9a6d856341025d5e1,665ed3e9a6d856341025d5e1,market_control,kw,0,1,0,kw_control,1,6.0,0.5,I think it's the most fair,Moral,1,0.4945670739453841,-0.13990086306142202,-0.2776441740850492,-0.018037771449128295,0.6665197644108819,0.3124466864279375,0.021033549161180637
market_control::kw::665ed3e9a6d856341025d5e1,665ed3e9a6d856341025d5e1,market_control,kw,1,1,1,kw_market,2,12.0,0.0,Feels like the most fair/advantageous for the broker,Moral,1,0.4945670739453841,-0.13990086306142202,0.8613086666176675,2.3243557612625403,0.3922256573595866,0.4814598223163583,0.12631452032405513
market_control::kw::665f13b701b67f69ce7bfee8,665f13b701b67f69ce7bfee8,market_control,kw,0,1,0,kw_control,2,6.0,0.5,It's only fair as both parties have contributed equally,Moral,1,-0.24397939112284447,-0.02554571253423075,-0.2776441740850492,-0.018037771449128295,0.7765275194935948,0.19565121522250106,0.027821265283904224
market_control::kw::665f13b701b67f69ce7bfee8,665f13b701b67f69ce7bfee8,market_control,kw,1,1,1,kw_market,1,6.0,0.5,"Half seems fair regardless of what price has been set for the data, two participants have contributed equally therefore should be treated equally",Moral,1,-0.24397939112284447,-0.02554571253423075,0.8613086666176675,2.3243557612625403,0.4897890828315399,0.330695361708362,0.17951555546009806
market_control::kw::665fad6a33f0031a4058cc26,665fad6a33f0031a4058cc26,market_control,kw,0,1,0,kw_control,1,7.0,0.4166666666666666,It was completely unequal to start with through no effort or merit of mine. Splitting it evenly feels fair and makes me feel good without costing me anything I earned. Simple as that.,Moral,1,-0.23260677987309555,0.10251834297917008,-0.2776441740850492,-0.018037771449128295,0.7720595983433287,0.1965047054325109,0.03143569622416045
market_control::kw::665fad6a33f0031a4058cc26,665fad6a33f0031a4058cc26,market_control,kw,1,1,1,kw_market,2,10.0,0.1666666666666666,"The broker is doing almost no work and still gets paid something just for passing the data along. Dropping from $12 to $10 feels like a small, polite “thank you for handling the transaction” without letting them keep a huge cut for basically zero effort. Fair compromise.",Moral,1,-0.23260677987309555,0.10251834297917008,0.8613086666176675,2.3243557612625403,0.4758473469973218,0.3258745568519292,0.1982780961507491
market_control::kw::6660430efa2c89f74206b36f,6660430efa2c89f74206b36f,market_control,kw,0,1,0,kw_control,1,8.0,0.3333333333333333,I feel like being slightly generous but not too much,Moral,1,-0.3286670346985675,-0.04099896403596471,-0.2776441740850492,-0.018037771449128295,0.787743744854902,0.18443244035760809,0.027823814787489923
market_control::kw::6660430efa2c89f74206b36f,6660430efa2c89f74206b36f,market_control,kw,1,1,1,kw_market,2,12.0,0.0,I just strongly did not want to decrease it to reduce potential dissappointment,Self-interest,3,-0.3286670346985675,-0.04099896403596471,0.8613086666176675,2.3243557612625403,0.5023061143124218,0.31613473710838047,0.18155914857919775
market_control::kw::666062305c022b9132277913,666062305c022b9132277913,market_control,kw,0,1,0,kw_control,2,9.0,0.25,"I think this is a fair and reasonable allocation, given that data sellers earn in bulk, whereas the data provider has to earn through individual tasks",Moral,1,0.04886662931822159,0.31792618806336137,-0.2776441740850492,-0.018037771449128295,0.7276784325914658,0.2357296500699272,0.03659191733860705
market_control::kw::666062305c022b9132277913,666062305c022b9132277913,market_control,kw,1,1,1,kw_market,1,10.0,0.1666666666666666,I think this is a reasonable starting discount. Sellers always have a profit margin so I feel there is always room for negotiation. Also the seller would be benefiting from survey data on a much larger scale than the data provider who in my opinion actually does a significant amount of the leg work in the process and requires to be paid fairly.,Moral,1,0.04886662931822159,0.31792618806336137,0.8613086666176675,2.3243557612625403,0.4191948397348333,0.3651151039379058,0.21569005632726096
market_control::kw::66636514bc4749ad83a2adc8,66636514bc4749ad83a2adc8,market_control,kw,0,1,0,kw_control,2,8.0,0.3333333333333333,I chose to transfer $4 because it felt fair to give the other participant something while still keeping most of the allocation for myself.,Moral,1,0.37580415485585,-0.25054255661229663,-0.2776441740850492,-0.018037771449128295,0.6881321608643942,0.29238378089219913,0.01948405824340667
market_control::kw::66636514bc4749ad83a2adc8,66636514bc4749ad83a2adc8,market_control,kw,1,1,1,kw_market,1,8.0,0.3333333333333333,I chose -$4 because it felt like a fair reduction—enough to make it appealing to the broker but still close to the original value.,Moral,1,0.37580415485585,-0.25054255661229663,0.8613086666176675,2.3243557612625403,0.4168599134610774,0.462713861638805,0.12042622490011752
market_control::kw::66645fd734fffd1ce19b743b,66645fd734fffd1ce19b743b,market_control,kw,0,1,0,kw_control,2,6.0,0.5,"so it's fair, half and half. I",Moral,1,0.029533477958681022,-0.05138619755387391,-0.2776441740850492,-0.018037771449128295,0.7390725605707874,0.23523278692522037,0.025694652503992246
market_control::kw::66645fd734fffd1ce19b743b,66645fd734fffd1ce19b743b,market_control,kw,1,1,1,kw_market,1,8.0,0.3333333333333333,"Because the data provider gets more I think as they are doing the work, and the broker get a cut. This study is weird and the instructions are rubbish",Moral,1,0.029533477958681022,-0.05138619755387391,0.8613086666176675,2.3243557612625403,0.45477282105395817,0.38366973032812673,0.1615574486179151
market_control::kw::666601d2d09c8744714ca8a1,666601d2d09c8744714ca8a1,market_control,kw,0,1,0,kw_control,2,0.0,1.0,"Because I want the most money, seriously.",Self-interest,3,-0.1854760976205955,-0.04318650001804199,-0.2776441740850492,-0.018037771449128295,0.76914737452686,0.2038010380764111,0.02705158739672896
market_control::kw::666601d2d09c8744714ca8a1,666601d2d09c8744714ca8a1,market_control,kw,1,1,1,kw_market,1,12.0,0.0,Because I want to charge the FULL price!,Self-interest,3,-0.1854760976205955,-0.04318650001804199,0.8613086666176675,2.3243557612625403,0.4836463791139513,0.3423928467920748,0.17396077409397384
market_control::kw::66684184ca1b579ea53e2001,66684184ca1b579ea53e2001,market_control,kw,0,1,0,kw_control,2,6.0,0.5,A fair share of the total amount,Moral,1,-0.33538504956729953,-0.2681671156883994,-0.2776441740850492,-0.018037771449128295,0.7931364481267347,0.18454040904253036,0.022323142830734968
market_control::kw::66684184ca1b579ea53e2001,66684184ca1b579ea53e2001,market_control,kw,1,1,1,kw_market,1,9.0,0.25,I felt that this price change would be fair,Moral,1,-0.33538504956729953,-0.2681671156883994,0.8613086666176675,2.3243557612625403,0.5237727857965815,0.32545892593712555,0.15076828826629285
market_control::kw::66684b1580d4a4d68d9f6d16,66684b1580d4a4d68d9f6d16,market_control,kw,0,1,0,kw_control,1,6.0,0.5,we are both completing the same study so it is only fair that we both get equal amounts,Moral,1,0.21563725901650935,-0.14604124363585982,-0.2776441740850492,-0.018037771449128295,0.7124581832945913,0.2650812257425491,0.022460590962859624
market_control::kw::66684b1580d4a4d68d9f6d16,66684b1580d4a4d68d9f6d16,market_control,kw,1,1,1,kw_market,2,12.0,0.0,"I am nit really sure if i am being hinest, I just think if it is worth 12 it should be 12",No clear justification,0,0.21563725901650935,-0.14604124363585982,0.8613086666176675,2.3243557612625403,0.4347904745381032,0.425267562402165,0.13994196305973183
market_control::kw::6668a638ee51b4f1656862e8,6668a638ee51b4f1656862e8,market_control,kw,0,1,0,kw_control,2,12.0,0.0,I need the money. I don't know anything about the other participant's needs.,Self-interest,3,0.09029511257643211,0.2501673477901089,-0.2776441740850492,-0.018037771449128295,0.7234066722522872,0.24262341051710118,0.033969917230611615
market_control::kw::6668a638ee51b4f1656862e8,6668a638ee51b4f1656862e8,market_control,kw,1,1,1,kw_market,1,10.5,0.125,"I want to maximize my profit, while providing an incentive for the broker.",Mutual Benefit / Cooperation,2,0.09029511257643211,0.2501673477901089,0.8613086666176675,2.3243557612625403,0.420464733579444,0.3775899665518513,0.20194529986870471
market_control::kw::667178d77f8b6ed980c256ff,667178d77f8b6ed980c256ff,market_control,kw,0,1,0,kw_control,2,12.0,0.0,I think the $12 would benefit me more.,Self-interest,3,-0.33335709953020115,-0.1350836787213693,-0.2776441740850492,-0.018037771449128295,0.7903356716761865,0.1842541294778452,0.025410198845968318
market_control::kw::667178d77f8b6ed980c256ff,667178d77f8b6ed980c256ff,market_control,kw,1,1,1,kw_market,1,6.0,0.5,I feel like this is fair to me and the broker.,Moral,1,-0.33335709953020115,-0.1350836787213693,0.8613086666176675,2.3243557612625403,0.5117968260318267,0.3198569344711812,0.16834623949699204
market_control::kw::66718b56365fa9f7aa5a330b,66718b56365fa9f7aa5a330b,market_control,kw,0,1,0,kw_control,1,6.0,0.5,It is only fair that it is split equally.,Moral,1,-0.472015933716675,0.23004376403525953,-0.2776441740850492,-0.018037771449128295,0.7980398922889524,0.1649253866256325,0.037034721085415084
market_control::kw::66718b56365fa9f7aa5a330b,66718b56365fa9f7aa5a330b,market_control,kw,1,1,1,kw_market,2,12.0,0.0,It is what the data work is worth.,Moral,1,-0.472015933716675,0.23004376403525953,0.8613086666176675,2.3243557612625403,0.49019673288795146,0.2766559184559737,0.23314734865607484
market_control::kw::6673705315e1f2006697c6da,6673705315e1f2006697c6da,market_control,kw,0,1,0,kw_control,2,12.0,0.0,"Always start high and work low, to insure a better profit for yourself",Self-interest,3,0.06071328034631317,-0.13403326438880514,-0.2776441740850492,-0.018037771449128295,0.7360013371460548,0.24045303301813686,0.02354562983580847
market_control::kw::6673705315e1f2006697c6da,6673705315e1f2006697c6da,market_control,kw,1,1,1,kw_market,1,12.0,0.0,"I think it is good to start high, and then negotiate to a lower price.",Self-interest,3,0.06071328034631317,-0.13403326438880514,0.8613086666176675,2.3243557612625403,0.4567316339457528,0.39402086579263673,0.14924750026161052
market_control::kw::66782f06ba5ff211f5e74fb6,66782f06ba5ff211f5e74fb6,market_control,kw,0,1,0,kw_control,1,7.0,0.4166666666666666,I wanted to keep slightly more for myself however still wanted to be fair to the other person,Moral,1,0.05923514067459806,-0.038013025397660605,-0.2776441740850492,-0.018037771449128295,0.7344292514179552,0.23970639968068613,0.025864348901358657
market_control::kw::66782f06ba5ff211f5e74fb6,66782f06ba5ff211f5e74fb6,market_control,kw,1,1,1,kw_market,2,12.0,0.0,I didn't want to lose the money,Self-interest,3,0.05923514067459806,-0.038013025397660605,0.8613086666176675,2.3243557612625403,0.4495194994562927,0.3887265304966059,0.16175397004710146
market_control::kw::667871d17d7fdf0358f82a28,667871d17d7fdf0358f82a28,market_control,kw,0,1,0,kw_control,2,12.0,0.0,"I chose to keep the full $12 because I was the participant who completed the survey tasks, and the initial provisional allocation designated the money to me. Since the other participant did not contribute to earning this specific amount, I decided to keep the full allocation",Self-interest,3,0.029533477958681022,-0.05138619755387391,-0.2776441740850492,-0.018037771449128295,0.7390725605707874,0.23523278692522037,0.025694652503992246
market_control::kw::667871d17d7fdf0358f82a28,667871d17d7fdf0358f82a28,market_control,kw,1,1,1,kw_market,1,12.0,0.0,"I chose a price change of -$12 (final price $0) to be as generous as possible to the broker. Since the broker is taking on the task of selling the data to the research team, I wanted to ensure they received the entire $12 from the sale.",Moral,1,0.029533477958681022,-0.05138619755387391,0.8613086666176675,2.3243557612625403,0.45477282105395817,0.38366973032812673,0.1615574486179151
market_control::kw::6679d2f916fe8e0bccf073b7,6679d2f916fe8e0bccf073b7,market_control,kw,0,1,0,kw_control,2,12.0,0.0,I wanted to try a different amount and use an amount that was more drastic than,No clear justification,0,0.17131205651779197,-0.1834270057075441,-0.2776441740850492,-0.018037771449128295,0.7200057237643714,0.258111890246562,0.021882385989066576
market_control::kw::6679d2f916fe8e0bccf073b7,6679d2f916fe8e0bccf073b7,market_control,kw,1,1,1,kw_market,1,7.0,0.4166666666666666,I felt like it was a good middle number that didn't lean too strongly one way or the other,Moral,1,0.17131205651779197,-0.1834270057075441,0.8613086666176675,2.3243557612625403,0.4439498074652143,0.4182988254307579,0.1377513671040278
market_control::kw::667c9f9c07cc857002729af5,667c9f9c07cc857002729af5,market_control,kw,0,1,0,kw_control,1,7.0,0.4166666666666666,"I wanted the other participant to have some money, but since I received it, I wanted to keep the majority of it without feeling bad about myself.",Self-interest,3,0.3045235615828839,-0.14362556278956495,-0.2776441740850492,-0.018037771449128295,0.6982222395944506,0.2797477712842871,0.02202998912126231
market_control::kw::667c9f9c07cc857002729af5,667c9f9c07cc857002729af5,market_control,kw,1,1,1,kw_market,2,12.0,0.0,I chose this because I wanted to not invest in selling this data for this amount.,Self-interest,3,0.3045235615828839,-0.14362556278956495,0.8613086666176675,2.3243557612625403,0.4213117892261951,0.44299772419468,0.1356904865791249
market_control::kw::667ca8ea11f10743686a4158,667ca8ea11f10743686a4158,market_control,kw,0,1,0,kw_control,2,11.0,0.0833333333333333,If I knew the person was kind I would split it equally but its more likely they're unkind and I should keep the money for food.,Self-interest,3,-0.5460720434618449,1.0502339182380023,-0.2776441740850492,-0.018037771449128295,0.7695256804889445,0.14929885933636775,0.0811754601746878
market_control::kw::667ca8ea11f10743686a4158,667ca8ea11f10743686a4158,market_control,kw,1,1,1,kw_market,1,12.0,0.0,This economy is terrible I need money to survive. I can barely afford food.,Self-interest,3,-0.5460720434618449,1.0502339182380023,0.8613086666176675,2.3243557612625403,0.3794109954693193,0.20894768327887536,0.41164132125180536
market_control::kw::66951ddbfab86d4133dfb14a,66951ddbfab86d4133dfb14a,market_control,kw,0,1,0,kw_control,1,6.0,0.5,we both contributed equal amounts of work so we should both be paid equal amounts,Moral,1,0.17687760932224475,0.09577078881724412,-0.2776441740850492,-0.018037771449128295,0.7139437926632257,0.2573706180080758,0.028685589328698465
market_control::kw::66951ddbfab86d4133dfb14a,66951ddbfab86d4133dfb14a,market_control,kw,1,1,1,kw_market,2,11.0,0.0833333333333333,"the broker is adding some value so they deserve some money, but the data controller is the one providing value so they should receive the majority",Moral,1,0.17687760932224475,0.09577078881724412,0.8613086666176675,2.3243557612625403,0.42237728602557617,0.40419339092549894,0.17342932304892492
market_control::kw::669644b94d5073adf1f9f941,669644b94d5073adf1f9f941,market_control,kw,0,1,0,kw_control,1,9.5,0.2083333333333333,I want to keep most of the money,Self-interest,3,0.8404602777981286,-0.16417937983079087,-0.2776441740850492,-0.018037771449128295,0.6052501645671895,0.37623539693781805,0.018514438494992506
market_control::kw::669644b94d5073adf1f9f941,669644b94d5073adf1f9f941,market_control,kw,1,1,1,kw_market,2,3.5,0.7083333333333333,Wanted to offer a lower price than what was set,No clear justification,0,0.8404602777981286,-0.16417937983079087,0.8613086666176675,2.3243557612625403,0.3400857392116511,0.5537457362209588,0.10616852456739015
market_control::kw::669f1b414df434c089390389,669f1b414df434c089390389,market_control,kw,0,1,0,kw_control,2,12.0,0.0,I want to keep the money for myself.,Self-interest,3,0.22669754867680222,-0.009198495248929529,-0.2776441740850492,-0.018037771449128295,0.7083009615222202,0.26609907080472955,0.025599967673050287
market_control::kw::669f1b414df434c089390389,669f1b414df434c089390389,market_control,kw,1,1,1,kw_market,1,12.0,0.0,I like consistency and stability.,No clear justification,0,0.22669754867680222,-0.009198495248929529,0.8613086666176675,2.3243557612625403,0.42349242884234334,0.42016880057418204,0.1563387705834746
market_control::kw::66a1561d05457dd7ec9cd3a8,66a1561d05457dd7ec9cd3a8,market_control,kw,0,1,0,kw_control,1,8.0,0.3333333333333333,Don’t expect anything back in return,Self-interest,3,-0.1854760976205955,-0.04318650001804199,-0.2776441740850492,-0.018037771449128295,0.76914737452686,0.2038010380764111,0.02705158739672896
